y_true,WDNN,fWDNN,RF,LR,SVM,lightGBM
1.0,0.5485143,0.99934304,0.98,0.9998911079550307,0.9027087212587835,0.9916593752236607
0.0,9.805216e-07,0.02137652,0.43,0.015554797369416885,0.42873514097969945,0.13148138346617355
1.0,0.08720839,0.9877069,0.75,0.8297368341725234,0.7211436746264991,0.9045004000823607
1.0,0.9458592,0.99922717,0.99,0.987910840453247,0.8174765021143837,0.9848581772277386
1.0,0.9998137,0.999422,0.81,0.9993488821316737,0.8675820127088478,0.9916282320428405
1.0,0.80783033,0.9989458,0.84,0.9989553431178296,0.8527575718145545,0.9940314210712335
1.0,2.1126121e-05,0.0165084,0.36,0.0013164065502585323,0.2833118573276509,0.002800826650586528
0.0,0.0005711913,0.34363228,0.42,0.8310697937443289,0.6805396619346742,0.11591646647564971
1.0,0.0039886236,0.0509848,0.36,0.1698321453270669,0.6360196671762041,0.3167579941981978
1.0,0.013038576,0.9983972,0.83,0.9897084749461961,0.7948913855550056,0.9825477837162656
0.0,0.85344565,0.7277322,0.59,0.9630658226954081,0.8359449048540134,0.9396915073413558
1.0,0.005122423,0.9958504,0.52,0.9884271799012226,0.7715268642037589,0.9921798367741814
1.0,0.00052535534,0.055579215,0.36,0.25021539422806116,0.5,0.6156346770726587
0.0,0.001639843,0.028191209,0.48,0.1574058132453453,0.4288687009023132,0.7996439005169064
0.0,0.17085284,0.93449485,0.55,0.8299264377761381,0.6820416923797857,0.31100381793265336
0.0,0.026813924,0.9981847,0.81,0.7328313744776974,0.6976441593036329,0.8529089623420135
1.0,0.0002219677,0.30215633,0.47,0.23582899641352228,0.46159993083397327,0.9362360562977223
0.0,1.1584104e-06,0.0082883835,0.3,0.002877503586443778,0.19090113549809776,0.020740697660426306
1.0,0.00011026792,0.8509575,0.58,0.10334516544211321,0.41201304295660585,0.01625271047909098
1.0,0.04465753,0.9719275,0.57,0.985243442276348,0.7288955000047249,0.9650300473646802
1.0,0.028448999,0.96333367,0.73,0.9832444919147726,0.6907176934364836,0.9776882857871714
1.0,0.10977855,0.99799526,0.67,0.9927434223809047,0.7021482395322025,0.9714366375750928
1.0,0.9853716,0.9773595,0.61,0.9864654385374971,0.7122451315981532,0.7580137008784797
1.0,0.9998682,0.9990182,0.87,0.9999903932427281,0.9680383140129118,0.9986227063616451
1.0,0.9820312,0.99850535,0.86,0.9999207634562783,0.9629657740296509,0.9928668535993844
1.0,0.010236144,0.99371624,0.84,0.9037901003715605,0.5136498524865832,0.9464810331327951
1.0,0.99999595,0.9994932,1.0,0.9999506780892795,0.8908010246840655,0.9994639250238585
1.0,0.99997735,0.9994932,1.0,0.9999969788391471,0.9614407361425867,0.999876915488851
1.0,0.84884703,0.9989326,0.93,0.9976223133559567,0.8882559705555724,0.9933706201474658
0.0,0.00021877885,0.34088624,0.46,0.02345828584790987,0.4179614138150681,0.5837904907727415
0.0,0.00038397312,0.00025632977,0.49,0.016551698662099733,0.3671000564303173,0.08645380889447316
1.0,0.9998889,0.9972446,0.88,0.9995049180484032,0.8479717235908629,0.9938567905588304
